# layer class subject_idx subject_id channel_idx channel_name value
conv1 Right 8 3 11 F1 3.41454414e+04
conv1 Right 9 8 11 F1 1.83553262e+04

conv1 Right 0 13 12 Fz 8.09236328e+03
conv1 Right 1 50 12 Fz 2.82858145e+04
conv1 Right 2 12 12 Fz 3.50449766e+04
conv1 Right 3 9 12 Fz 2.45837520e+04
conv1 Right 4 40 12 Fz 2.46210684e+04
conv1 Right 5 7 12 Fz 3.25959902e+04
conv1 Right 6 41 12 Fz 2.61427852e+04
conv1 Right 7 49 12 Fz 1.38952461e+04
conv1 Right 8 3 12 Fz 3.37309805e+04
conv1 Right 9 8 12 Fz 1.80524121e+04

conv1 Right 0 13 13 F2 8.22668652e+03
conv1 Right 1 50 13 F2 2.84406797e+04
conv1 Right 2 12 13 F2 3.53210586e+04
conv1 Right 3 9 13 F2 2.47530293e+04
conv1 Right 4 40 13 F2 2.47944004e+04
conv1 Right 5 7 13 F2 3.28032266e+04
conv1 Right 6 41 13 F2 2.63212383e+04
conv1 Right 7 49 13 F2 1.39386104e+04
conv1 Right 8 3 13 F2 3.39004297e+04
conv1 Right 9 8 13 F2 1.80810977e+04

conv1 Right 0 13 14 F4 8.17546191e+03
conv1 Right 1 50 14 F4 2.85719746e+04
conv1 Right 2 12 14 F4 3.50316328e+04
conv1 Right 3 9 14 F4 2.49509609e+04
conv1 Right 4 40 14 F4 2.48044590e+04
conv1 Right 5 7 14 F4 3.28471953e+04
conv1 Right 6 41 14 F4 2.62936973e+04
conv1 Right 7 49 14 F4 1.40823643e+04
conv1 Right 8 3 14 F4 3.39291133e+04
conv1 Right 9 8 14 F4 1.82195703e+04

conv1 Right 0 13 15 F6 8.07660059e+03
conv1 Right 1 50 15 F6 2.82936680e+04
conv1 Right 2 12 15 F6 3.47001445e+04
conv1 Right 3 9 15 F6 2.45648184e+04
conv1 Right 4 40 15 F6 2.45636211e+04
conv1 Right 5 7 15 F6 3.25137344e+04
conv1 Right 6 41 15 F6 2.60464082e+04
conv1 Right 7 49 15 F6 1.39252559e+04
conv1 Right 8 3 15 F6 3.36325898e+04
conv1 Right 9 8 15 F6 1.80237637e+04

conv1 Right 0 13 16 F8 8.35276465e+03
conv1 Right 1 50 16 F8 2.92326191e+04
conv1 Right 2 12 16 F8 3.65158164e+04
conv1 Right 3 9 16 F8 2.55675977e+04
conv1 Right 4 40 16 F8 2.57687656e+04
conv1 Right 5 7 16 F8 3.37727617e+04
conv1 Right 6 41 16 F8 2.72926309e+04
conv1 Right 7 49 16 F8 1.45845400e+04
conv1 Right 8 3 16 F8 3.49339648e+04
conv1 Right 9 8 16 F8 1.87276543e+04

conv1 Right 0 13 17 FT7 8.39493848e+03
conv1 Right 1 50 17 FT7 2.99228164e+04
conv1 Right 2 12 17 FT7 3.72285664e+04
conv1 Right 3 9 17 FT7 2.62830703e+04
conv1 Right 4 40 17 FT7 2.63533086e+04
conv1 Right 5 7 17 FT7 3.48685469e+04
conv1 Right 6 41 17 FT7 2.81323320e+04
conv1 Right 7 49 17 FT7 1.48471768e+04
conv1 Right 8 3 17 FT7 3.56864297e+04
conv1 Right 9 8 17 FT7 1.91195957e+04

conv1 Right 0 13 18 FC5 8.12289258e+03
conv1 Right 1 50 18 FC5 2.84268965e+04
conv1 Right 2 12 18 FC5 3.49720352e+04
conv1 Right 3 9 18 FC5 2.47259219e+04
conv1 Right 4 40 18 FC5 2.48009336e+04
conv1 Right 5 7 18 FC5 3.27623750e+04
conv1 Right 6 41 18 FC5 2.62570156e+04
conv1 Right 7 49 18 FC5 1.39588271e+04
conv1 Right 8 3 18 FC5 3.37944648e+04
conv1 Right 9 8 18 FC5 1.80142129e+04

conv1 Right 0 13 19 FC3 8.17300732e+03
conv1 Right 1 50 19 FC3 2.86258398e+04
conv1 Right 2 12 19 FC3 3.53586016e+04
conv1 Right 3 9 19 FC3 2.50269199e+04
conv1 Right 4 40 19 FC3 2.50570566e+04
conv1 Right 5 7 19 FC3 3.29929102e+04
conv1 Right 6 41 19 FC3 2.66603184e+04
conv1 Right 7 49 19 FC3 1.42551631e+04
conv1 Right 8 3 19 FC3 3.40386758e+04
conv1 Right 9 8 19 FC3 1.82644746e+04

conv1 Right 0 13 20 FC1 8.16027490e+03
conv1 Right 1 50 20 FC1 2.84878770e+04
conv1 Right 2 12 20 FC1 3.53221836e+04
conv1 Right 3 9 20 FC1 2.50323164e+04
conv1 Right 4 40 20 FC1 2.50566133e+04
conv1 Right 5 7 20 FC1 3.28442227e+04
conv1 Right 6 41 20 FC1 2.65562031e+04
conv1 Right 7 49 20 FC1 1.42827471e+04
conv1 Right 8 3 20 FC1 3.39264961e+04
conv1 Right 9 8 20 FC1 1.83327168e+04

conv1 Right 0 13 21 FCz 8.09967480e+03
conv1 Right 1 50 21 FCz 2.82803750e+04
conv1 Right 2 12 21 FCz 3.55325781e+04
conv1 Right 3 9 21 FCz 2.53996602e+04
conv1 Right 4 40 21 FCz 2.50229727e+04
conv1 Right 5 7 21 FCz 3.28736055e+04
conv1 Right 6 41 21 FCz 2.63671973e+04
conv1 Right 7 49 21 FCz 1.41404434e+04
conv1 Right 8 3 21 FCz 3.36938711e+04
conv1 Right 9 8 21 FCz 1.83028828e+04

conv1 Right 0 13 22 FC2 8.19819043e+03
conv1 Right 1 50 22 FC2 2.84485449e+04
conv1 Right 2 12 22 FC2 3.56579453e+04
conv1 Right 3 9 22 FC2 2.54723906e+04
conv1 Right 4 40 22 FC2 2.50349453e+04
conv1 Right 5 7 22 FC2 3.30278984e+04
conv1 Right 6 41 22 FC2 2.62239102e+04
conv1 Right 7 49 22 FC2 1.41792480e+04
conv1 Right 8 3 22 FC2 3.36844180e+04
conv1 Right 9 8 22 FC2 1.83521172e+04

conv1 Right 0 13 23 FC4 8.21348926e+03
conv1 Right 1 50 23 FC4 2.85654941e+04
conv1 Right 2 12 23 FC4 3.56870000e+04
conv1 Right 3 9 23 FC4 2.54846133e+04
conv1 Right 4 40 23 FC4 2.50548066e+04
conv1 Right 5 7 23 FC4 3.30470898e+04
conv1 Right 6 41 23 FC4 2.61942812e+04
conv1 Right 7 49 23 FC4 1.43784453e+04
conv1 Right 8 3 23 FC4 3.37886602e+04
conv1 Right 9 8 23 FC4 1.84667832e+04

conv1 Right 0 13 24 FC6 8.09082373e+03
conv1 Right 1 50 24 FC6 2.81062305e+04
conv1 Right 2 12 24 FC6 3.48943906e+04
conv1 Right 3 9 24 FC6 2.48284922e+04
conv1 Right 4 40 24 FC6 2.45632676e+04
conv1 Right 5 7 24 FC6 3.25565352e+04
conv1 Right 6 41 24 FC6 2.59022637e+04
conv1 Right 7 49 24 FC6 1.39152842e+04
conv1 Right 8 3 24 FC6 3.34639609e+04
conv1 Right 9 8 24 FC6 1.80609824e+04

conv1 Right 0 13 25 FT8 8.62013281e+03
conv1 Right 1 50 25 FT8 2.93640703e+04
conv1 Right 2 12 25 FT8 3.74578438e+04
conv1 Right 3 9 25 FT8 2.65944414e+04
conv1 Right 4 40 25 FT8 2.62563770e+04
conv1 Right 5 7 25 FT8 3.44765352e+04
conv1 Right 6 41 25 FT8 2.74022070e+04
conv1 Right 7 49 25 FT8 1.48655605e+04
conv1 Right 8 3 25 FT8 3.52217148e+04
conv1 Right 9 8 25 FT8 1.92484102e+04

conv1 Right 0 13 26 T7 8.60875879e+03
conv1 Right 1 50 26 T7 3.01997734e+04
conv1 Right 2 12 26 T7 3.83001094e+04
conv1 Right 3 9 26 T7 2.78093477e+04
conv1 Right 4 40 26 T7 2.69987402e+04
conv1 Right 5 7 26 T7 3.60510742e+04
conv1 Right 6 41 26 T7 2.80900488e+04
conv1 Right 7 49 26 T7 1.54251172e+04
conv1 Right 8 3 26 T7 3.63602227e+04
conv1 Right 9 8 26 T7 2.01802812e+04

conv1 Right 0 13 27 C5 8.17625098e+03
conv1 Right 1 50 27 C5 2.82381953e+04
conv1 Right 2 12 27 C5 3.47382969e+04
conv1 Right 3 9 27 C5 2.47401152e+04
conv1 Right 4 40 27 C5 2.47484727e+04
conv1 Right 5 7 27 C5 3.26071230e+04
conv1 Right 6 41 27 C5 2.60965586e+04
conv1 Right 7 49 27 C5 1.39997734e+04
conv1 Right 8 3 27 C5 3.35178398e+04
conv1 Right 9 8 27 C5 1.79701895e+04

conv1 Right 0 13 28 C3 8.20548926e+03
conv1 Right 1 50 28 C3 2.85925645e+04
conv1 Right 2 12 28 C3 3.53556641e+04
conv1 Right 3 9 28 C3 2.55741738e+04
conv1 Right 4 40 28 C3 2.50777910e+04
conv1 Right 5 7 28 C3 3.30554570e+04
conv1 Right 6 41 28 C3 2.64066953e+04
conv1 Right 7 49 28 C3 1.46062842e+04
conv1 Right 8 3 28 C3 3.38702539e+04
conv1 Right 9 8 28 C3 1.86080137e+04

conv1 Right 0 13 29 C1 8.18159131e+03
conv1 Right 1 50 29 C1 2.83355293e+04
conv1 Right 2 12 29 C1 3.50777344e+04
conv1 Right 3 9 29 C1 2.50079434e+04
conv1 Right 4 40 29 C1 2.48510703e+04
conv1 Right 5 7 29 C1 3.28674453e+04
conv1 Right 6 41 29 C1 2.63308320e+04
conv1 Right 7 49 29 C1 1.43685908e+04
conv1 Right 8 3 29 C1 3.37594180e+04
conv1 Right 9 8 29 C1 1.83188984e+04

conv1 Right 0 13 30 Cz 8.19481934e+03
conv1 Right 1 50 30 Cz 2.83646914e+04
conv1 Right 2 12 30 Cz 3.54430469e+04
conv1 Right 3 9 30 Cz 2.51624277e+04
conv1 Right 4 40 30 Cz 2.50550059e+04
conv1 Right 5 7 30 Cz 3.31036523e+04
conv1 Right 6 41 30 Cz 2.64158320e+04
conv1 Right 7 49 30 Cz 1.42418242e+04
conv1 Right 8 3 30 Cz 3.39066523e+04
conv1 Right 9 8 30 Cz 1.84406348e+04

conv1 Right 0 13 31 C2 8.45785645e+03
conv1 Right 1 50 31 C2 2.86871699e+04
conv1 Right 2 12 31 C2 3.58460664e+04
conv1 Right 3 9 31 C2 2.51260645e+04
conv1 Right 4 40 31 C2 2.50963887e+04
conv1 Right 5 7 31 C2 3.33016367e+04
conv1 Right 6 41 31 C2 2.64129648e+04
conv1 Right 7 49 31 C2 1.41785752e+04
conv1 Right 8 3 31 C2 3.41398789e+04
conv1 Right 9 8 31 C2 1.84819883e+04

conv1 Right 0 13 32 C4 8.40699121e+03
conv1 Right 1 50 32 C4 2.87695059e+04
conv1 Right 2 12 32 C4 3.59011445e+04
conv1 Right 3 9 32 C4 2.50025312e+04
conv1 Right 4 40 32 C4 2.51364004e+04
conv1 Right 5 7 32 C4 3.32354023e+04
conv1 Right 6 41 32 C4 2.66350059e+04
conv1 Right 7 49 32 C4 1.40969238e+04
conv1 Right 8 3 32 C4 3.41170273e+04
conv1 Right 9 8 32 C4 1.81804805e+04

conv1 Right 0 13 33 C6 8.19674609e+03
conv1 Right 1 50 33 C6 2.82011211e+04
conv1 Right 2 12 33 C6 3.48439648e+04
conv1 Right 3 9 33 C6 2.45923828e+04
conv1 Right 4 40 33 C6 2.45676055e+04
conv1 Right 5 7 33 C6 3.26736562e+04
conv1 Right 6 41 33 C6 2.60528203e+04
conv1 Right 7 49 33 C6 1.38280098e+04
conv1 Right 8 3 33 C6 3.36306641e+04
conv1 Right 9 8 33 C6 1.79773438e+04

conv1 Right 0 13 34 T8 9.17186914e+03
conv1 Right 1 50 34 T8 2.99262109e+04
conv1 Right 2 12 34 T8 3.78109219e+04
conv1 Right 3 9 34 T8 2.62409883e+04
conv1 Right 4 40 34 T8 2.63580137e+04
conv1 Right 5 7 34 T8 3.43575156e+04
conv1 Right 6 41 34 T8 2.81030996e+04
conv1 Right 7 49 34 T8 1.48717344e+04
conv1 Right 8 3 34 T8 3.54945117e+04
conv1 Right 9 8 34 T8 1.89450938e+04

conv1 Right 0 13 35 TP7 9.02458594e+03
conv1 Right 1 50 35 TP7 3.04233027e+04
conv1 Right 2 12 35 TP7 3.81896602e+04
conv1 Right 3 9 35 TP7 2.69737168e+04
conv1 Right 4 40 35 TP7 2.69419004e+04
conv1 Right 5 7 35 TP7 3.56934844e+04
conv1 Right 6 41 35 TP7 2.83325254e+04
conv1 Right 7 49 35 TP7 1.52243809e+04
conv1 Right 8 3 35 TP7 3.64935273e+04
conv1 Right 9 8 35 TP7 1.99058340e+04

conv1 Right 0 13 36 CP5 8.26571680e+03
conv1 Right 1 50 36 CP5 2.81836016e+04
conv1 Right 2 12 36 CP5 3.48141758e+04
conv1 Right 3 9 36 CP5 2.48134922e+04
conv1 Right 4 40 36 CP5 2.47173457e+04
conv1 Right 5 7 36 CP5 3.27741328e+04
conv1 Right 6 41 36 CP5 2.61543203e+04
conv1 Right 7 49 36 CP5 1.41331367e+04
conv1 Right 8 3 36 CP5 3.36172344e+04
conv1 Right 9 8 36 CP5 1.81056543e+04

conv1 Right 0 13 37 CP3 8.26017676e+03
conv1 Right 1 50 37 CP3 2.85417930e+04
conv1 Right 2 12 37 CP3 3.51348906e+04
conv1 Right 3 9 37 CP3 2.57410918e+04
conv1 Right 4 40 37 CP3 2.49370742e+04
conv1 Right 5 7 37 CP3 3.32676523e+04
conv1 Right 6 41 37 CP3 2.62606641e+04
conv1 Right 7 49 37 CP3 1.46944961e+04
conv1 Right 8 3 37 CP3 3.40513086e+04
conv1 Right 9 8 37 CP3 1.87538984e+04

conv1 Right 0 13 38 CP1 8.23321387e+03
conv1 Right 1 50 38 CP1 2.84736953e+04
conv1 Right 2 12 38 CP1 3.48558164e+04
conv1 Right 3 9 38 CP1 2.50085430e+04
conv1 Right 4 40 38 CP1 2.46885703e+04
conv1 Right 5 7 38 CP1 3.29765859e+04
conv1 Right 6 41 38 CP1 2.61549316e+04
conv1 Right 7 49 38 CP1 1.42451426e+04
conv1 Right 8 3 38 CP1 3.37835625e+04
conv1 Right 9 8 38 CP1 1.83493945e+04

conv1 Right 0 13 39 CPz 8.34790332e+03
conv1 Right 1 50 39 CPz 2.87411387e+04
conv1 Right 2 12 39 CPz 3.54580430e+04
conv1 Right 3 9 39 CPz 2.51317012e+04
conv1 Right 4 40 39 CPz 2.51047812e+04
conv1 Right 5 7 39 CPz 3.34173164e+04
conv1 Right 6 41 39 CPz 2.66509902e+04
conv1 Right 7 49 39 CPz 1.43357256e+04
conv1 Right 8 3 39 CPz 3.43587305e+04
conv1 Right 9 8 39 CPz 1.84504883e+04

conv1 Right 0 13 40 CP2 8.44556445e+03
conv1 Right 1 50 40 CP2 2.87341895e+04
conv1 Right 2 12 40 CP2 3.52385859e+04
conv1 Right 3 9 40 CP2 2.47741953e+04
conv1 Right 4 40 40 CP2 2.48602168e+04
conv1 Right 5 7 40 CP2 3.30443008e+04
conv1 Right 6 41 40 CP2 2.63981973e+04
conv1 Right 7 49 40 CP2 1.40322852e+04
conv1 Right 8 3 40 CP2 3.39022188e+04
conv1 Right 9 8 40 CP2 1.81304102e+04

conv1 Right 0 13 41 CP4 8.78713867e+03
conv1 Right 1 50 41 CP4 2.86352324e+04
conv1 Right 2 12 41 CP4 3.53235938e+04
conv1 Right 3 9 41 CP4 2.48264121e+04
conv1 Right 4 40 41 CP4 2.49339551e+04
conv1 Right 5 7 41 CP4 3.28918008e+04
conv1 Right 6 41 41 CP4 2.65024805e+04
conv1 Right 7 49 41 CP4 1.39471973e+04
conv1 Right 8 3 41 CP4 3.38339961e+04
conv1 Right 9 8 41 CP4 1.79826738e+04

conv1 Right 0 13 42 CP6 8.10687988e+03
conv1 Right 1 50 42 CP6 2.81835293e+04
conv1 Right 2 12 42 CP6 3.47209023e+04
conv1 Right 3 9 42 CP6 2.48239980e+04
conv1 Right 4 40 42 CP6 2.45760410e+04
conv1 Right 5 7 42 CP6 3.25923438e+04
conv1 Right 6 41 42 CP6 2.60674414e+04
conv1 Right 7 49 42 CP6 1.40667139e+04
conv1 Right 8 3 42 CP6 3.35674219e+04
conv1 Right 9 8 42 CP6 1.81993652e+04

conv1 Right 0 13 43 TP8 1.11516172e+04
conv1 Right 1 50 43 TP8 2.97697031e+04
conv1 Right 2 12 43 TP8 3.65051797e+04
conv1 Right 3 9 43 TP8 2.51018613e+04
conv1 Right 4 40 43 TP8 2.53657422e+04
conv1 Right 5 7 43 TP8 3.30843008e+04
conv1 Right 6 41 43 TP8 2.73380039e+04
conv1 Right 7 49 43 TP8 1.42381543e+04
conv1 Right 8 3 43 TP8 3.43409375e+04
conv1 Right 9 8 43 TP8 1.81901016e+04

conv1 Right 0 13 44 P9 8.71828320e+03
conv1 Right 1 50 44 P9 2.99961406e+04
conv1 Right 2 12 44 P9 3.69785430e+04
conv1 Right 3 9 44 P9 2.65733652e+04
conv1 Right 4 40 44 P9 2.65324844e+04
conv1 Right 5 7 44 P9 3.50469688e+04
conv1 Right 6 41 44 P9 2.78980703e+04
conv1 Right 7 49 44 P9 1.54785068e+04
conv1 Right 8 3 44 P9 3.56634062e+04
conv1 Right 9 8 44 P9 1.92389199e+04

conv1 Right 0 13 45 P7 8.03150928e+03
conv1 Right 1 50 45 P7 2.81360547e+04
conv1 Right 2 12 45 P7 3.45533906e+04
conv1 Right 3 9 45 P7 2.44823184e+04
conv1 Right 4 40 45 P7 2.46124824e+04
conv1 Right 5 7 45 P7 3.24000586e+04
conv1 Right 6 41 45 P7 2.61247402e+04
conv1 Right 7 49 45 P7 1.40145342e+04
conv1 Right 8 3 45 P7 3.35265977e+04
conv1 Right 9 8 45 P7 1.79910586e+04

conv1 Right 0 13 46 P5 8.17436133e+03
conv1 Right 1 50 46 P5 2.82372930e+04
conv1 Right 2 12 46 P5 3.45917227e+04
conv1 Right 3 9 46 P5 2.48511113e+04
conv1 Right 4 40 46 P5 2.44931699e+04
conv1 Right 5 7 46 P5 3.26875957e+04
conv1 Right 6 41 46 P5 2.60139980e+04
conv1 Right 7 49 46 P5 1.40961660e+04
conv1 Right 8 3 46 P5 3.35839805e+04
conv1 Right 9 8 46 P5 1.81830430e+04

conv1 Right 0 13 47 P3 8.16863574e+03
conv1 Right 1 50 47 P3 2.83482480e+04
conv1 Right 2 12 47 P3 3.46975977e+04
conv1 Right 3 9 47 P3 2.52538945e+04
conv1 Right 4 40 47 P3 2.46145371e+04
conv1 Right 5 7 47 P3 3.28785078e+04
conv1 Right 6 41 47 P3 2.60283418e+04
conv1 Right 7 49 47 P3 1.42282969e+04
conv1 Right 8 3 47 P3 3.37378594e+04
conv1 Right 9 8 47 P3 1.83768789e+04

conv1 Right 0 13 48 P1 8.22416602e+03
conv1 Right 1 50 48 P1 2.85327988e+04
conv1 Right 2 12 48 P1 3.52237422e+04
conv1 Right 3 9 48 P1 2.54571250e+04
conv1 Right 4 40 48 P1 2.49492676e+04
conv1 Right 5 7 48 P1 3.33261406e+04
conv1 Right 6 41 48 P1 2.63819746e+04
conv1 Right 7 49 48 P1 1.44709180e+04
conv1 Right 8 3 48 P1 3.41774688e+04
conv1 Right 9 8 48 P1 1.86011035e+04

conv1 Right 0 13 49 Pz 8.14995752e+03
conv1 Right 1 50 49 Pz 2.82137305e+04
conv1 Right 2 12 49 Pz 3.47207422e+04
conv1 Right 3 9 49 Pz 2.48389785e+04
conv1 Right 4 40 49 Pz 2.45444336e+04
conv1 Right 5 7 49 Pz 3.27032832e+04
conv1 Right 6 41 49 Pz 2.59702090e+04
conv1 Right 7 49 49 Pz 1.39621748e+04
conv1 Right 8 3 49 Pz 3.36574688e+04
conv1 Right 9 8 49 Pz 1.81528301e+04

conv1 Right 0 13 50 P2 8.29934766e+03
conv1 Right 1 50 50 P2 2.84680918e+04
conv1 Right 2 12 50 P2 3.52206875e+04
conv1 Right 3 9 50 P2 2.54793008e+04
conv1 Right 4 40 50 P2 2.49245840e+04
conv1 Right 5 7 50 P2 3.31382891e+04
conv1 Right 6 41 50 P2 2.63763105e+04
conv1 Right 7 49 50 P2 1.42665059e+04
conv1 Right 8 3 50 P2 3.40251797e+04
conv1 Right 9 8 50 P2 1.85100527e+04

conv1 Right 0 13 51 P4 8.24683496e+03
conv1 Right 1 50 51 P4 2.81798203e+04
conv1 Right 2 12 51 P4 3.46664023e+04
conv1 Right 3 9 51 P4 2.48877617e+04
conv1 Right 4 40 51 P4 2.45581250e+04
conv1 Right 5 7 51 P4 3.26708379e+04
conv1 Right 6 41 51 P4 2.60625117e+04
conv1 Right 7 49 51 P4 1.38984980e+04
conv1 Right 8 3 51 P4 3.35906562e+04
conv1 Right 9 8 51 P4 1.80224082e+04

conv1 Right 0 13 52 P6 8.23484473e+03
conv1 Right 1 50 52 P6 2.81213770e+04
conv1 Right 2 12 52 P6 3.46387070e+04
conv1 Right 3 9 52 P6 2.50575371e+04
conv1 Right 4 40 52 P6 2.45548652e+04
conv1 Right 5 7 52 P6 3.25532773e+04
conv1 Right 6 41 52 P6 2.60440215e+04
conv1 Right 7 49 52 P6 1.40195527e+04
conv1 Right 8 3 52 P6 3.35832617e+04
conv1 Right 9 8 52 P6 1.82568672e+04

conv1 Right 0 13 53 P8 8.14157959e+03
conv1 Right 1 50 53 P8 2.80557051e+04
conv1 Right 2 12 53 P8 3.43982695e+04
conv1 Right 3 9 53 P8 2.46909395e+04
conv1 Right 4 40 53 P8 2.43645977e+04
conv1 Right 5 7 53 P8 3.22875020e+04
conv1 Right 6 41 53 P8 2.60176699e+04
conv1 Right 7 49 53 P8 1.38588125e+04
conv1 Right 8 3 53 P8 3.32868398e+04
conv1 Right 9 8 53 P8 1.80575391e+04

conv1 Right 0 13 54 P10 9.31476074e+03
conv1 Right 1 50 54 P10 2.92066523e+04
conv1 Right 2 12 54 P10 3.69989297e+04
