# layer class subject_idx subject_id channel_idx channel_name value
conv3 Right 3 9 34 T8 2.46666992e+04
conv3 Right 4 40 34 T8 3.68270469e+04
conv3 Right 5 7 34 T8 3.07745117e+04
conv3 Right 6 41 34 T8 2.34252305e+04
conv3 Right 7 49 34 T8 3.65017188e+04
conv3 Right 8 3 34 T8 1.76306777e+04
conv3 Right 9 8 34 T8 7.98716553e+03

conv3 Right 0 13 35 TP7 4.03743828e+04
conv3 Right 1 50 35 TP7 2.16092402e+04
conv3 Right 2 12 35 TP7 3.94826719e+04
conv3 Right 3 9 35 TP7 2.68872461e+04
conv3 Right 4 40 35 TP7 3.71523711e+04
conv3 Right 5 7 35 TP7 3.19032891e+04
conv3 Right 6 41 35 TP7 2.31587832e+04
conv3 Right 7 49 35 TP7 3.73523516e+04
conv3 Right 8 3 35 TP7 1.74544023e+04
conv3 Right 9 8 35 TP7 7.95953027e+03

conv3 Right 0 13 36 CP5 3.66121875e+04
conv3 Right 1 50 36 CP5 2.00870449e+04
conv3 Right 2 12 36 CP5 3.53337656e+04
conv3 Right 3 9 36 CP5 2.43756621e+04
conv3 Right 4 40 36 CP5 3.44143867e+04
conv3 Right 5 7 36 CP5 2.92470215e+04
conv3 Right 6 41 36 CP5 2.15133574e+04
conv3 Right 7 49 36 CP5 3.36621953e+04
conv3 Right 8 3 36 CP5 1.62770176e+04
conv3 Right 9 8 36 CP5 7.89252686e+03

conv3 Right 0 13 37 CP3 3.72100703e+04
conv3 Right 1 50 37 CP3 2.07266953e+04
conv3 Right 2 12 37 CP3 3.64974844e+04
conv3 Right 3 9 37 CP3 2.51316133e+04
conv3 Right 4 40 37 CP3 3.50895938e+04
conv3 Right 5 7 37 CP3 2.95665996e+04
conv3 Right 6 41 37 CP3 2.25352109e+04
conv3 Right 7 49 37 CP3 3.47365391e+04
conv3 Right 8 3 37 CP3 1.65836602e+04
conv3 Right 9 8 37 CP3 8.16314502e+03

conv3 Right 0 13 38 CP1 3.69032578e+04
conv3 Right 1 50 38 CP1 2.05436191e+04
conv3 Right 2 12 38 CP1 3.62003945e+04
conv3 Right 3 9 38 CP1 2.51302656e+04
conv3 Right 4 40 38 CP1 3.46489961e+04
conv3 Right 5 7 38 CP1 2.90912188e+04
conv3 Right 6 41 38 CP1 2.23851855e+04
conv3 Right 7 49 38 CP1 3.44430195e+04
conv3 Right 8 3 38 CP1 1.65135273e+04
conv3 Right 9 8 38 CP1 7.81463623e+03

conv3 Right 0 13 39 CPz 3.76771484e+04
conv3 Right 1 50 39 CPz 2.11758867e+04
conv3 Right 2 12 39 CPz 3.67781172e+04
conv3 Right 3 9 39 CPz 2.57213965e+04
conv3 Right 4 40 39 CPz 3.55652070e+04
conv3 Right 5 7 39 CPz 2.98525020e+04
conv3 Right 6 41 39 CPz 2.22171250e+04
conv3 Right 7 49 39 CPz 3.50761094e+04
conv3 Right 8 3 39 CPz 1.66305059e+04
conv3 Right 9 8 39 CPz 7.91464014e+03

conv3 Right 0 13 40 CP2 3.71518828e+04
conv3 Right 1 50 40 CP2 2.05788965e+04
conv3 Right 2 12 40 CP2 3.56296719e+04
conv3 Right 3 9 40 CP2 2.47939434e+04
conv3 Right 4 40 40 CP2 3.47753320e+04
conv3 Right 5 7 40 CP2 2.93319707e+04
conv3 Right 6 41 40 CP2 2.16259590e+04
conv3 Right 7 49 40 CP2 3.39402344e+04
conv3 Right 8 3 40 CP2 1.63646543e+04
conv3 Right 9 8 40 CP2 7.57778467e+03

conv3 Right 0 13 41 CP4 3.74476367e+04
conv3 Right 1 50 41 CP4 2.06356641e+04
conv3 Right 2 12 41 CP4 3.58321914e+04
conv3 Right 3 9 41 CP4 2.46924551e+04
conv3 Right 4 40 41 CP4 3.49415117e+04
conv3 Right 5 7 41 CP4 2.94698145e+04
conv3 Right 6 41 41 CP4 2.17786387e+04
conv3 Right 7 49 41 CP4 3.40182109e+04
conv3 Right 8 3 41 CP4 1.66181328e+04
conv3 Right 9 8 41 CP4 8.08644531e+03

conv3 Right 0 13 42 CP6 3.67580742e+04
conv3 Right 1 50 42 CP6 2.01802207e+04
conv3 Right 2 12 42 CP6 3.51723906e+04
conv3 Right 3 9 42 CP6 2.44104805e+04
conv3 Right 4 40 42 CP6 3.42289375e+04
conv3 Right 5 7 42 CP6 2.88961621e+04
conv3 Right 6 41 42 CP6 2.16120781e+04
conv3 Right 7 49 42 CP6 3.33511680e+04
conv3 Right 8 3 42 CP6 1.63684736e+04
conv3 Right 9 8 42 CP6 7.89030469e+03

conv3 Right 0 13 43 TP8 3.97216523e+04
conv3 Right 1 50 43 TP8 2.26763066e+04
conv3 Right 2 12 43 TP8 3.93026758e+04
conv3 Right 3 9 43 TP8 2.53252090e+04
conv3 Right 4 40 43 TP8 3.76877344e+04
conv3 Right 5 7 43 TP8 3.09807812e+04
conv3 Right 6 41 43 TP8 2.36178203e+04
conv3 Right 7 49 43 TP8 3.60109961e+04
conv3 Right 8 3 43 TP8 1.86351992e+04
conv3 Right 9 8 43 TP8 1.09375117e+04

conv3 Right 0 13 44 P9 4.03280156e+04
conv3 Right 1 50 44 P9 2.07574961e+04
conv3 Right 2 12 44 P9 3.95406094e+04
conv3 Right 3 9 44 P9 2.67149844e+04
conv3 Right 4 40 44 P9 3.74638086e+04
conv3 Right 5 7 44 P9 3.27890117e+04
conv3 Right 6 41 44 P9 2.26434688e+04
conv3 Right 7 49 44 P9 3.66902148e+04
conv3 Right 8 3 44 P9 1.73728066e+04
conv3 Right 9 8 44 P9 8.82693750e+03

conv3 Right 0 13 45 P7 3.63681797e+04
conv3 Right 1 50 45 P7 1.96903359e+04
conv3 Right 2 12 45 P7 3.52753945e+04
conv3 Right 3 9 45 P7 2.44018730e+04
conv3 Right 4 40 45 P7 3.41320898e+04
conv3 Right 5 7 45 P7 2.89308262e+04
conv3 Right 6 41 45 P7 2.13532793e+04
conv3 Right 7 49 45 P7 3.32308984e+04
conv3 Right 8 3 45 P7 1.62495361e+04
conv3 Right 9 8 45 P7 7.80517871e+03

conv3 Right 0 13 46 P5 3.63420117e+04
conv3 Right 1 50 46 P5 1.97145820e+04
conv3 Right 2 12 46 P5 3.54038086e+04
conv3 Right 3 9 46 P5 2.44711641e+04
conv3 Right 4 40 46 P5 3.40044883e+04
conv3 Right 5 7 46 P5 2.88577695e+04
conv3 Right 6 41 46 P5 2.15953340e+04
conv3 Right 7 49 46 P5 3.33578711e+04
conv3 Right 8 3 46 P5 1.63253555e+04
conv3 Right 9 8 46 P5 7.76494873e+03

conv3 Right 0 13 47 P3 3.64195391e+04
conv3 Right 1 50 47 P3 1.99161406e+04
conv3 Right 2 12 47 P3 3.57526016e+04
conv3 Right 3 9 47 P3 2.48765254e+04
conv3 Right 4 40 47 P3 3.41885078e+04
conv3 Right 5 7 47 P3 2.89347441e+04
conv3 Right 6 41 47 P3 2.21881016e+04
conv3 Right 7 49 47 P3 3.38954492e+04
conv3 Right 8 3 47 P3 1.64057852e+04
conv3 Right 9 8 47 P3 8.23015820e+03

conv3 Right 0 13 48 P1 3.70504102e+04
conv3 Right 1 50 48 P1 2.02528984e+04
conv3 Right 2 12 48 P1 3.63823594e+04
conv3 Right 3 9 48 P1 2.53697559e+04
conv3 Right 4 40 48 P1 3.46463828e+04
conv3 Right 5 7 48 P1 2.96329746e+04
conv3 Right 6 41 48 P1 2.22817754e+04
conv3 Right 7 49 48 P1 3.45397656e+04
conv3 Right 8 3 48 P1 1.65357793e+04
conv3 Right 9 8 48 P1 8.55120996e+03

conv3 Right 0 13 49 Pz 3.63767773e+04
conv3 Right 1 50 49 Pz 1.99284590e+04
conv3 Right 2 12 49 Pz 3.52303359e+04
conv3 Right 3 9 49 Pz 2.44604570e+04
conv3 Right 4 40 49 Pz 3.37175469e+04
conv3 Right 5 7 49 Pz 2.87667500e+04
conv3 Right 6 41 49 Pz 2.15251895e+04
conv3 Right 7 49 49 Pz 3.33524141e+04
conv3 Right 8 3 49 Pz 1.63051904e+04
conv3 Right 9 8 49 Pz 7.86801465e+03

conv3 Right 0 13 50 P2 3.70592773e+04
conv3 Right 1 50 50 P2 2.05262754e+04
conv3 Right 2 12 50 P2 3.61444805e+04
conv3 Right 3 9 50 P2 2.51563301e+04
conv3 Right 4 40 50 P2 3.47559766e+04
conv3 Right 5 7 50 P2 2.97058652e+04
conv3 Right 6 41 50 P2 2.22386484e+04
conv3 Right 7 49 50 P2 3.43841758e+04
conv3 Right 8 3 50 P2 1.65632812e+04
conv3 Right 9 8 50 P2 9.02470020e+03

conv3 Right 0 13 51 P4 3.65572852e+04
conv3 Right 1 50 51 P4 1.99028594e+04
conv3 Right 2 12 51 P4 3.52336211e+04
conv3 Right 3 9 51 P4 2.42542617e+04
conv3 Right 4 40 51 P4 3.39710391e+04
conv3 Right 5 7 51 P4 2.90187246e+04
conv3 Right 6 41 51 P4 2.16604473e+04
conv3 Right 7 49 51 P4 3.32974219e+04
conv3 Right 8 3 51 P4 1.63145098e+04
conv3 Right 9 8 51 P4 8.50513770e+03

conv3 Right 0 13 52 P6 3.64815742e+04
conv3 Right 1 50 52 P6 1.99531914e+04
conv3 Right 2 12 52 P6 3.53984766e+04
conv3 Right 3 9 52 P6 2.44200332e+04
conv3 Right 4 40 52 P6 3.40799609e+04
conv3 Right 5 7 52 P6 2.87917734e+04
conv3 Right 6 41 52 P6 2.19140488e+04
conv3 Right 7 49 52 P6 3.32203398e+04
conv3 Right 8 3 52 P6 1.65093398e+04
conv3 Right 9 8 52 P6 8.43405859e+03

conv3 Right 0 13 53 P8 3.62940195e+04
conv3 Right 1 50 53 P8 1.99597090e+04
conv3 Right 2 12 53 P8 3.51262344e+04
conv3 Right 3 9 53 P8 2.40444531e+04
conv3 Right 4 40 53 P8 3.39261680e+04
conv3 Right 5 7 53 P8 2.87082012e+04
conv3 Right 6 41 53 P8 2.17549648e+04
conv3 Right 7 49 53 P8 3.30318047e+04
conv3 Right 8 3 53 P8 1.63684736e+04
conv3 Right 9 8 53 P8 8.79634180e+03

conv3 Right 0 13 54 P10 3.90392266e+04
conv3 Right 1 50 54 P10 2.21747461e+04
conv3 Right 2 12 54 P10 4.18489023e+04
